rand_point_id,x,y
"6468",840184.887420111,822400.659761195
"6469",837199.431262188,822573.936708173
"6470",840468.652950809,822265.445632272
"6471",836854.544409717,823355.580971203
"6472",839256.861524353,823869.946452461
"6473",840574.314563885,822576.249472965
"6474",840342.815471194,822949.432314042
"6475",839109.282842594,822590.969712476
"6476",838064.276947212,822916.320346032
"6477",838302.911392013,823101.521744772
"6478",839743.318533028,822018.167528414
"6479",838936.068404227,822580.011735267
"6480",839847.781094518,823119.093466015
"6481",839742.353981149,823168.896735833
"6482",840624.029396202,821869.827950959
"6483",837939.465632878,822015.03195533
"6484",837798.698632383,822872.59527007
"6485",839690.555086363,822887.29679272
"6486",837211.437455797,822505.293196823
"6487",838174.67038273,821775.067774289
"6488",837386.421870187,821518.170757677
"6489",838501.020545357,823031.771735926
"6490",838640.322971228,821991.174994547
"6491",837021.441756703,822982.421897224
"6492",839246.977665482,822563.333296652
"6493",840625.124164984,824242.295419809
"6494",840541.634018419,822820.257905001
"6495",840869.865731389,821811.425169671
"6496",836926.803121075,823223.419833189
"6497",839432.626022726,822285.767371747
"6498",839138.086362872,823573.539145218
"6499",839493.371901534,823293.885251041
"6500",839393.068870481,823972.011101424
"6501",838303.452443456,822301.073159485
"6502",837369.672718659,822674.536310197
"6503",839497.825062587,821793.405766306
"6504",840764.944016177,823903.796176191
"6505",838390.02497617,823643.351223103
"6506",838539.054026191,822111.66063703
"6507",839630.946002943,822522.721156615
"6508",840644.235310719,823891.667948687
"6509",839591.401841246,822826.856102222
"6510",838631.656519713,821699.948105831
"6511",838127.793314905,821584.550765592
"6512",837727.040946794,823129.525518347
"6513",840393.210922408,822087.139945857
"6514",838452.81410983,822212.543290628
"6515",840543.778585688,821745.053561792
"6516",839918.483538111,821781.329707442
"6517",839743.007888217,822468.40086401
"6518",839079.4889312,822692.151558978
"6519",837788.432825823,822590.983204194
"6520",838169.620349141,823576.419634861
"6521",839654.240427292,823172.219992615
"6522",840861.320122683,821702.83448184
"6523",839762.797713929,823380.809589622
"6524",840682.030191976,822404.595221511
"6525",840508.020374949,824077.248787076
"6526",840174.286222867,823779.146399511
"6527",839728.096836048,823484.597775803
"6528",838239.521460767,821457.423961772
"6529",838557.386333056,824004.293822113
"6530",838480.783436851,822908.249003233
"6531",840715.078872269,822988.469157832
"6532",840016.190348881,822379.180691201
"6533",838337.190754392,821805.222311992
"6534",837910.201407409,822394.394818436
"6535",837500.296636875,823307.520880834
"6536",838603.96918368,822923.239113694
"6537",839238.287480532,821997.755388201
"6538",837341.203412757,822528.240868043
"6539",837690.490495862,822813.800373598
"6540",839543.27198456,822215.895060668
"6541",838223.356073658,822105.688361759
"6542",838028.10605255,822990.05458658
"6543",838937.796411727,823440.230054496
"6544",840311.340603229,824030.12677059
"6545",840708.420875556,822748.665705921
"6546",839583.82692213,823025.250096221
"6547",839382.111524741,823184.549724677
"6548",837931.719307975,822339.598617718
"6549",839790.391279905,823511.235565247
"6550",838151.08094273,823050.703409188
"6551",840135.676971741,823248.73659472
"6552",839391.339425475,823759.173827376
"6553",838725.974175703,822678.347522857
"6554",840047.865435298,822370.918598156
"6555",840242.913345359,823112.606427358
"6556",838848.835584398,823123.81473095
"6557",839075.546737554,822315.942038115
"6558",838797.608082884,823119.269178285
"6559",838861.085092666,822830.974622357
"6560",840426.571213279,823910.952755677
"6561",838572.907540553,824034.204903225
"6562",838751.415180595,823046.070695437
"6563",838216.068453573,821699.392900491
"6564",839277.394739027,823952.403800422
"6565",838199.566431551,823688.430976747
"6566",840487.359593083,822076.09694975
"6567",838017.416344683,822801.389481855
"6568",838260.217544202,821842.08014852
"6569",839022.826232709,822035.80004921
"6570",840010.802923965,823660.456107837
"6571",837176.239452492,822436.963323858
"6572",840658.194257476,823588.934770875
"6573",840008.03998297,823626.584539366
"6574",839104.929530064,822391.490362615
"6575",838986.783378949,822404.136596741
"6576",838098.755365131,821714.293333565
"6577",840256.540990616,824078.791570002
"6578",837385.745661106,823053.128221539
"6579",838056.663893487,823340.866093402
"6580",837933.973401092,821678.93290614
"6581",839949.444460536,822140.361029241
"6582",839303.708935963,823396.612295697
"6583",838814.319025274,822967.694562281
"6584",839112.984957509,822249.713921398
"6585",840301.159192036,823366.457487316
"6586",839099.892726619,822520.692478265
"6587",839039.693900382,822476.934516601
"6588",837676.470524748,822258.798039904
"6589",837597.680667032,822102.3501515
"6590",836721.472085372,823205.638434377
"6591",840067.834311731,821652.399547331
"6592",840759.405188821,823110.730110296
"6593",839082.530578052,823037.758015306
"6594",837683.282733994,821672.101426585
"6595",840513.587663179,822617.505567971
"6596",841004.817245877,822509.447382993
"6597",839657.122725911,823468.787089291
"6598",839051.085300374,823860.165851856
"6599",840529.135584335,823106.718784535
"6600",840232.523298078,821627.871330187
"6601",840297.385485737,822781.596982897
"6602",840060.872308051,823954.835157027
"6603",838821.486522511,822380.007021846
"6604",837641.132295957,823170.457832864
"6605",840203.381009374,822537.849870028
"6606",837373.027674143,822840.445815342
"6607",837860.713952214,822077.063700375
"6608",837577.821633596,823303.653293479
"6609",840583.714061447,822366.862856851
"6610",837762.682911054,822701.120678962
"6611",839120.478007932,822301.905829822
"6612",837440.410248594,822497.702020748
"6613",840741.66223602,822505.78042209
"6614",840311.291866306,822420.55402594
"6615",839153.257419968,822928.16886422
"6616",839291.38708804,823868.839194935
"6617",839528.757910992,821896.976871717
"6618",839715.452293455,822530.182635501
"6619",837807.642265679,823043.445858569
"6620",840887.823477194,822211.317376022
"6621",837565.726745966,822564.855098867
"6622",839925.100007943,823243.724658396
"6623",840720.525213358,824178.537600008
"6624",838941.856527535,822070.708175105
"6625",840677.509884185,822028.625434157
"6626",839132.940923697,821878.453955297
"6627",840669.857989662,823019.123783257
"6628",839668.208641466,822320.964517263
"6629",837916.591317952,822715.20229129
"6630",840630.597327596,821808.632875482
"6631",838125.386538344,823353.14467662
"6632",838255.117400118,823139.173401018
"6633",838549.998531208,823858.084366967
"6634",837825.30209458,823635.782893812
"6635",840298.734038418,822380.175340997
"6636",839042.934056613,822385.401896929
"6637",840040.525427716,822708.126679113
"6638",840109.262748425,823355.599379274
"6639",837859.427935004,822503.762476536
"6640",836822.738030944,823277.211871003
"6641",837358.648894022,821623.960626789
"6642",837752.74037909,823300.698111462
"6643",837904.669402544,821371.617037303
"6644",838708.529672171,822155.085373571
"6645",837600.317423413,822466.092850301
"6646",838301.927026796,822848.353788131
"6647",839930.198333022,823091.227842033
"6648",840513.885746019,823268.067464875
"6649",839381.463782409,823597.416769629
"6650",839838.428498559,821793.790324851
"6651",837724.621541566,821898.910939545
"6652",839579.628996867,822051.843808089
"6653",837477.299408459,821515.175200073
"6654",839302.872106532,823130.008447002
"6655",840524.145456377,822458.984802526
"6656",839145.775432704,822470.655922246
"6657",839643.04740694,823419.987527374
"6658",837388.371826513,822190.754750172
"6659",837268.679033794,822720.564420185
"6660",838945.405775708,823280.678907002
"6661",839790.064639728,823134.34731281
"6662",837422.147322741,822600.421861518
"6663",839064.655736154,823240.834192248
"6664",838735.166257424,822120.198147622
"6665",839053.788647399,822811.168782189
"6666",838381.540891475,822242.216646749
"6667",840801.09977363,823773.399242658
"6668",839735.650500986,823118.477034329
"6669",839659.258229114,823754.287854641
"6670",840320.766618515,821771.140485722
"6671",838427.848892368,823787.401381464
"6672",837383.314004853,823206.906790055
"6673",838520.458605772,822420.74954341
"6674",836770.99242931,823319.433748829
"6675",839555.690208328,822814.286041114
"6676",840063.362408657,821844.931277049
"6677",838081.573958446,822790.573058507
"6678",841015.006774201,821740.569732098
"6679",840757.690275821,822000.057100726
"6680",840637.990836577,822776.924441519
"6681",838501.103606459,823151.058469848
"6682",837036.917443819,822874.717099563
"6683",837875.849288799,821635.003581175
"6684",839051.398861398,823501.901265908
"6685",840967.454383891,822034.974032906
"6686",838429.686105317,822416.928298936
"6687",840221.957433193,822489.407055496
"6688",839311.921121053,822508.034454876
"6689",839961.559389588,823207.364270796
"6690",840850.888092503,823897.752574066
"6691",839990.603095154,821981.221689533
"6692",837020.590828085,822602.263921887
"6693",838376.425533206,822044.142367068
"6694",840554.003672254,823663.244703384
"6695",839952.596605178,822458.376078901
"6696",840503.22668581,822844.693243922
"6697",838134.204112062,821496.72715449
"6698",838670.248592605,823424.081403513
"6699",838605.056817187,822692.585754407
"6700",839676.774193766,821895.900522852
"6701",839578.481361673,821877.708027179
"6702",840316.441792372,823485.929673906
"6703",838187.259569971,822982.095979546
"6704",838812.166484189,821816.315908078
"6705",840913.804138922,821791.883866064
"6706",840432.687445064,821863.844391169
"6707",837061.029387995,823290.095317691
"6708",838914.332754314,822261.750866552
"6709",838217.620041481,822426.140536365
"6710",840167.637851044,823254.512905485
"6711",838384.301423332,823568.415531203
"6712",840163.772328202,824025.55231963
"6713",837653.165773488,822446.298558438
"6714",839375.206556804,821976.049499803
"6715",837848.073224703,822470.807872058
"6716",840488.901684098,823681.156262606
"6717",840982.670339475,822082.204427476
"6718",838619.66635753,823465.118795055
"6719",840228.825754322,824073.476632768
"6720",840335.04806863,823571.542664317
"6721",839582.868105726,821789.421146242
"6722",839029.948855437,822779.640212892
"6723",840538.80249107,823473.321568009
"6724",838543.282256146,822201.55115407
"6725",838321.855863495,823710.832271744
"6726",839061.987867009,823185.720705893
"6727",838110.291327536,822367.122919501
"6728",840773.375767997,823339.083372892
"6729",839984.982800658,823071.025746178
"6730",837724.06160282,823044.368038648
"6731",837951.694499484,821948.828280522
"6732",838181.470733344,821659.763381791
"6733",838474.775959179,822747.122355892
"6734",840590.386227887,821663.635509557
"6735",839712.086605313,823767.147854886
"6736",839295.044813002,823618.393256062
"6737",838176.818032082,823492.213190569
"6738",837238.955031093,822723.774308398
"6739",838233.701115639,822329.323201303
"6740",838474.824019328,823191.769143414
"6741",840277.638469304,822081.058838563
"6742",840640.700513515,821909.934030817
"6743",840639.644876126,822385.491933867
"6744",838754.878201685,823850.884259687
"6745",837696.445540549,822579.059864366
"6746",838672.115993188,823739.395989
"6747",838902.697954557,823501.243710705
"6748",839790.359925326,823332.755987923
"6749",837620.016280895,823201.436860564
"6750",840065.134724063,824066.910626361
"6751",836774.636147848,823097.206596969
"6752",838134.360610139,822312.010854889
"6753",839439.374552678,823482.033499223
"6754",840423.567520815,823611.454385431
"6755",838216.139292521,822989.794436936
"6756",837823.56209072,822088.064510813
"6757",838922.954042033,822906.183770845
"6758",839254.582172494,823538.181151447
"6759",839690.323305057,821821.099323016
"6760",839814.845909548,822002.766361041
"6761",837346.990390657,822848.086535065
"6762",840411.827934479,823331.243797087
"6763",840394.006958814,822413.538693706
"6764",839925.575830253,823936.94025896
"6765",838214.541499141,822930.52805801
"6766",839098.68277528,823353.957089257
"6767",838915.025175417,823129.934073051
"6768",837753.33547685,822995.570296994
"6769",838211.421061109,821763.835623333
"6770",840592.695426626,823197.912907837
"6771",838895.44081669,822311.097801166
"6772",839589.71372287,822526.395220984
"6773",838828.400650031,823415.131674004
"6774",839146.265224371,823734.240028617
"6775",839228.942533744,823608.190670433
"6776",840446.759603635,823806.017479712
"6777",838068.800955939,821512.832255503
"6778",840710.108885362,822153.832498341
"6779",840141.7655253,822096.591328307
"6780",840337.149274662,822615.052957063
"6781",838004.049206052,822124.680395008
"6782",840285.394858587,823586.383776901
"6783",840690.178105425,823863.638931397
"6784",840704.658210747,824263.496412885
"6785",838517.040150803,823432.700806441
"6786",839571.616586779,821739.538202075
"6787",838661.198321275,823512.82178358
"6788",837843.31658946,821962.922477075
"6789",840418.587304707,821547.449965136
"6790",839968.299310291,822754.559628627
"6791",837868.805672964,823517.080598685
"6792",840008.197434927,821915.184224147
"6793",838989.434390817,823376.280082096
"6794",837768.311098385,822447.377700344
