k,Easting,Northing,Latitude(DDD.DDDD),Longitude(DDD.DDDD)
2-TTLIIHSRHT,831320,815722,22.28036269,114.1288626
2-TTLZIHNYHM,832282,816415,22.28662341,114.1381954
2-TTMHTHDHHD,833157,816139,22.28413275,114.1466867
2-TTMTIHSXHT,831223,815910,22.28206017,114.1279208
2-TTXMTHDXHT,831192,816071,22.28351401,114.1276194
2-TTXNZHIXHT,831452,815828,22.28132031,114.1301431
2-TXLMZHZYHD,842802,813956,22.26440927,114.2402683
2-TXLNTHLSHN,842525,813566,22.26088834,114.2375793
2-TXMNTHLXHT,841218,815626,22.27949572,114.2249052
2-TXMTTHDXHN,843505,813815,22.26313314,114.2470883
2-TXZHZHNYHN,844009,813754,22.26258008,114.2519779
2-TXZNTHLXHT,841152,815637,22.27959524,114.2242649
2-TZDDZHDXHZ,837258,814278,22.26732924,114.1864797
2-TZDITHSYHM,833586,815809,22.28115336,114.15085
2-TZDMZHIOHT,833060,816173,22.28443962,114.1457454
2-TZDSIHSXHT,832643,815933,22.28227144,114.1416995
2-TZHDZHIAHN,837566,814450,22.2688823,114.1894682
2-TZHDZHLXHD,833918,814967,22.27355005,114.1540728
2-TZHDZHTXHZ,837502,813920,22.2640961,114.1888468
2-TZHLTHDAHH,836003,814830,22.27231442,114.1743031
2-TZHNTHDXHM,833823,815037,22.27418206,114.1531509
2-TZHNZHLAHM,833744,815039,22.27420001,114.1523844
2-TZHNZHZXHM,833873,815356,22.2770629,114.1536356
2-TZHSTHMYHM,833688,815522,22.27856172,114.1518402
2-TZHTZHIRHD,834536,815115,22.27488731,114.1600689
2-TZIMZHHVHZ,837597,814006,22.26487267,114.1897686
2-TZISIHNOHL,837995,814561,22.26988433,114.1936306
2-TZLSZHZHHM,833776,815209,22.27573526,114.1526946
2-TZLZZHIOHT,832976,816207,22.2847465,114.1449302
2-TZMDTHXEHT,832672,816024,22.28309329,114.1419807
2-TZMMIHNRHN,838207,815117,22.27490514,114.1956883
2-TZMNIHIXHM,833443,815872,22.28172206,114.1494623
2-TZNDTHZXHZ,837135,815140,22.27511372,114.1852868
2-TZNNIHIXHM,833272,815923,22.28218234,114.147803
2-TZNSTHLSHX,837302,815644,22.27966507,114.1869075
2-TZNTZHMYHL,838074,814620,22.27041706,114.1943972
2-TZSHZHMRHM,833500,815725,22.28039465,114.1500157
2-TZSNTHIAHM,833835,815597,22.27923924,114.1532665
2-TZSSZHSSHN,837848,815145,22.27515837,114.1922049
2-TZSZTHXHHH,836248,814779,22.27185388,114.1766803
2-TZTMTHMJHM,833017,815874,22.28173938,114.1453287
2-TZTSZHXJHH,836343,814650,22.27068892,114.177602
2-TZTXTHIXHM,833791,815634,22.27957331,114.1528395
2-TZXXIHMXHT,832961,815924,22.2821908,114.1447852
2-TZZDTHIAHX,837116,815794,22.28101977,114.1851028
2-TZZHZHMYHH,835869,814840,22.2724047,114.173003
2-TZZTTHISHX,837123,815738,22.28051405,114.1851707
2-UCCCFRDYRS,840994,819653,22.31586263,114.2227436
2-UCCOURCJRQ,841665,820149,22.32033983,114.2292578
2-UCDSURFXRO,840185,820789,22.32612342,114.2148945
2-UCFOFRJHRS,841222,819803,22.31721658,114.224957
2-UCJOFRCJRS,841401,819375,22.31335096,114.2266929
2-UCJOFRJARS,841172,819812,22.317298,114.2244717
2-UCJQFRCARS,841453,819290,22.31258321,114.2271974
2-UCOFFRCXRJ,842770,819421,22.31376174,114.23998
2-UCOVURVSRS,841534,819824,22.3174053,114.2279853
2-UCQFFRCARS,841595,819393,22.31351292,114.2285759
2-UCQQFRCORS,841423,819314,22.31280003,114.2269063
2-UCRFFRCERJ,841954,818873,22.30881586,114.2320583
2-UCROURFHRO,840149,820877,22.32691819,114.2145452
2-UDCVQRVJRO,,,Invalid Input,
2-UDDCFRDSDR,832467,822182,22.33870329,114.1399769
2-UDDCFRDSFR,832634,821743,22.33473923,114.141599
2-UDDCFRDSJR,832340,822083,22.33780898,114.1387443
2-UDDCFRDSOR,832257,821936,22.3364813,114.137939
2-UDDCFRDSQR,832488,821836,22.33557876,114.1401816
2-UDDCFRDSSR,832624,821880,22.3359764,114.1415016
2-UDDCFRDSUR,832395,821899,22.33614748,114.1392787
2-UDDCFRDSVR,832364,822224,22.33908235,114.138977
2-UDDFURSHRF,835804,821239,22.33019159,114.1723704
2-UDFCFRDORO,833898,822398,22.34065646,114.1538677
2-UDFVFRRSRJ,834907,820827,22.32647052,114.1636639
2-UDJDFRFHRS,834562,821775,22.3350312,114.1603141
2-UDOJURFXRS,834504,821725,22.33457961,114.1597512
2-UDOJURUHRD,834758,821451,22.33210548,114.162217
2-UDRQURJXRO,833951,822370,22.34040368,114.1543823
2-UDSQURJHRF,836042,821652,22.33392127,114.1746806
2-UDSSURQSRF,836167,821255,22.33033614,114.175894
2-UDURQRSXRS,834035,822362,22.34033154,114.1551977
2-UDVSURFXRV,834329,821200,22.32983837,114.1580531
2-UDVUFROXRF,835845,821268,22.33045349,114.1727684
2-UDVVFRJJRV,834316,821164,22.32951325,114.1579269
2-UFCVFRRHRU,837074,822326,22.3400077,114.1846985
2-UFFSQRRHRU,837388,823006,22.34614831,114.1877471
2-UFFVURSYRR,839784,821016,22.32817423,114.2110027
2-UFJDFRSYRO,838702,822521,22.34176712,114.2005025
2-UFJDQRVXRS,838214,821633,22.33374859,114.1957641
2-UFOQQRUERF,839692,822496,22.34153967,114.2101128
2-UFQDFRSERF,839604,822399,22.34066388,114.2092584
2-UFQDFRSRRO,838280,822544,22.34197537,114.1964059
2-UFQDFRSYRO,838350,822557,22.34209268,114.1970855
2-UFQFQROXRQ,838098,822065,22.33764993,114.1946386
2-UFRRFRSYRO,839436,822540,22.3419375,114.2076278
2-UFRRURUXRF,839867,822553,22.34205405,114.2118118
2-UFUQQRUORF,839805,822486,22.34144913,114.2112098
2-UFURFRFJRR,839346,821219,22.33000828,114.2067516
2-UJFJFRFXRO,836327,822546,22.34199461,114.1774471
2-UJJQURORRO,836984,820940,22.32749136,114.1838242
2-UJORQRCVRU,836792,822507,22.34164234,114.1819611
2-UJQFFRQSRU,836875,822585,22.3423467,114.1827669
2-UJRRQRCVRU,836826,822486,22.34145269,114.1822911
2-UJSDUROSRO,836985,821031,22.32831314,114.183834
2-UJSOFRSXRO,836760,821300,22.33074244,114.1816501
2-UJSVURRSRO,836306,822813,22.34440577,114.1772433
2-UOCSFRJXRU,835800,817806,22.29918954,114.1723326
2-UOSDFRCRRU,835858,818370,22.30428282,114.1728953
2-UOSFURUJRU,835867,817665,22.29791624,114.1729829
2-UOSOFRDSRO,835656,817434,22.29583011,114.1709353
2-UOVOFRCARU,835856,818327,22.3038945,114.1728759
2-UOVQURCSRU,836093,817771,22.29887352,114.1751761
2-UQCCQROYRV,836207,819555,22.31498414,114.1762823
2-UQFQFRVXRO,836019,820712,22.32543252,114.1744575
2-UQJOURRVRV,835973,820093,22.31984257,114.1740111
2-UQOOURRJRQ,837186,820699,22.32531489,114.1857848
2-UQOSQROYRV,836244,819628,22.31564337,114.1766414
2-UQQCFRRJRQ,837337,820808,22.32629913,114.1872506
2-UQRDUROXRV,836314,819778,22.31699796,114.1773208
2-UQRRQRRXRS,836513,820288,22.32160354,114.1792524
2-UQRVURFXRQ,837383,820833,22.32652487,114.1876971
2-UQSSQROXRO,836158,820851,22.32668778,114.1758067
2-UQUOUROVRV,836250,819757,22.31680832,114.1766997
2-UQURQRSHRS,836368,820169,22.32052892,114.177845
2-UQVSQROXRV,836315,819711,22.31639291,114.1773305
2-USDCFRJXRQ,837296,818962,22.30962868,114.1868514
2-USDCURVYRV,837160,818615,22.30649513,114.1855313
2-USDVURRHRU,837571,819516,22.31463145,114.1895208
2-USJOQRQXRO,837400,820308,22.3217838,114.1878617
2-USODURRARU,,,Invalid Input,
2-USOFQRCORS,837564,819370,22.31331298,114.1894527
2-USOQURRYRS,837518,819285,22.31254542,114.1890062
2-USQOFROXRO,837533,820022,22.31920096,114.1891524
2-USRFURCXRO,837284,820090,22.3198152,114.1867357
2-USSJFRDSRO,837586,820161,22.32045617,114.1896669
2-USSRURRXRD,837040,820556,22.32402359,114.1843676
2-USUOFRURRO,837488,820545,22.32392399,114.188716
2-USVRUROXRV,837168,818511,22.30555595,114.1856089
2-USVUFRFXRU,837629,819798,22.31717803,114.190084
2-UUCJFRSYRV,835389,819042,22.31035122,114.1683434
2-UUCSURURRJ,835813,819662,22.31595035,114.1724583
2-UUDVQRCRRO,835099,820560,22.32405949,114.1655277
2-UUODQRQRRC,835225,819853,22.31767494,114.1667512
2-UUOFURJRRJ,835808,819757,22.31680826,114.1724097
2-UURRQRFXRJ,835698,819693,22.31623027,114.1713421
2-UURUFRVARO,835100,820045,22.31940874,114.1655378
2-UUSOQRUSRO,834686,820035,22.3193181,114.1615195
2-UUVJFRCRRU,835792,820673,22.32508028,114.1722541
2-UUVOFRRVRF,835372,819352,22.31315069,114.1681782
2-UVRRQRJXRQ,832215,822700,22.34338055,114.1375294
2-UVUQFRCXRQ,832063,822551,22.34203464,114.1360542
2-VCCSQROORV,817700,832772,22.43424001,113.9965063
2-VCCSQROXRV,817490,832593,22.43262127,113.9944684
2-VCDOURFSOO,815245,828977,22.39994114,113.9727088
2-VCDOURFSUO,815126,828948,22.3996778,113.9715535
2-VCFCFRJJRO,821136,834109,22.44634751,114.0298705
2-VCFCFRVJRV,821677,834000,22.4453679,114.0351272
2-VCFJURVERO,820361,834199,22.44715322,114.0223407
2-VCJJURVYQO,820426,834161,22.44681067,114.0229725
2-VCJRURDORV,820930,833588,22.44164083,114.0278743
2-VCJRURDVRV,821015,833550,22.44129843,114.0287004
2-VCOFFOURCV,823188,838687,22.48770564,114.0497675
2-VCOFFOURDV,823324,838609,22.4870023,114.0510897
2-VCOFFOURFV,823136,838694,22.48776845,114.0492621
2-VCOFFOURJV,823266,838842,22.48910594,114.0505242
2-VCOFFOUROV,823278,838885,22.48949434,114.0506404
2-VCOFFOURQV,823326,838666,22.48751705,114.0511087
2-VCOFFOURRV,823297,838928,22.48988279,114.0508247
2-VCOFFOURSV,823239,838683,22.4876699,114.0502631
2-VCOFFOURUV,823087,838711,22.48792159,114.0487858
2-VCOFFOURVV,823211,838756,22.48832891,114.0499904
2-VCOFFQUROV,823743,838386,22.48499165,114.0551631
2-VCOFFQURRV,823605,838568,22.48663416,114.0538207
2-VCOFFRURCV,823320,838976,22.49031642,114.0510478
2-VCOFFRURDV,823351,838320,22.48439273,114.0513544
2-VCOFFRURFV,823552,838226,22.48354538,114.0533084
2-VCOFFRURJV,823377,838237,22.4836434,114.0516077
2-VCOFFRUROV,823442,838345,22.48461917,114.0522385
2-VCOFFRURQV,823395,838198,22.48329135,114.051783
2-VCOFFRURSV,823359,838278,22.48401351,114.0514325
2-VCOFFRURUV,823346,838369,22.48483518,114.0513054
2-VCOFFRURVV,823513,838270,22.48394242,114.052929
2-VCOFFUURCV,823610,838643,22.48731148,114.0538687
2-VCOFFUURDV,823736,838155,22.48290558,114.0550969
2-VCOFFUURFV,823591,838603,22.48695012,114.0536843
2-VCOFFUURJV,823772,838082,22.48224662,114.0554473
2-VCOFFUUROV,823365,838460,22.48565709,114.0514893
2-VCOFFUURQV,823756,838252,22.48378167,114.0552905
2-VCOFFUURRV,823339,838509,22.48609938,114.0512363
2-VCOFFUURSV,823699,838213,22.48342907,114.0547369
2-VCOFFUURUV,823331,838566,22.48661405,114.0511581
2-VCOFFUURVV,823750,838297,22.484188,114.0552318
2-VCORQRSXRO,821121,833769,22.44327704,114.029728
2-VCOVFROERV,819316,833422,22.44012655,114.012197
2-VCOVFROHRV,819306,833349,22.43946723,114.0121006
2-VCQCFROXRV,819351,832928,22.43566587,114.0125422
2-VCRJQROYRO,821366,833763,22.443225,114.0321081
2-VCROFRQXRD,824619,833263,22.43873502,114.0637132
2-VCRRFRUXRS,823481,836993,22.47241037,114.0526284
2-VCRUFRQXOD,824503,833156,22.43776797,114.0625871
2-VCRVQROERV,817727,832691,22.43350883,113.9967695
2-VCRVQROYRV,817912,832626,22.43292385,113.9985673
2-VCRVUROJRV,821523,833341,22.43941552,114.0336372
2-VCSCFROARV,819305,832713,22.43372387,114.0120977
2-VCSUFRRXRO,821017,834035,22.4456782,114.0287151
2-VCUFFOUXCV,823857,838388,22.48501054,114.0562709
2-VCUFFOUXDV,823871,838292,22.48414373,114.0564077
2-VCUFFOUXFV,823852,838434,22.48542591,114.0562219
2-VCUFFOUXJV,823875,838241,22.48368321,114.056447
2-VCUFFOUXOV,823870,838825,22.48895692,114.0563938
2-VCUFFOUXQV,823868,838338,22.4845591,114.0563782
2-VCUFFOUXRV,823905,838773,22.48848759,114.0567343
2-VCUFFOUXSV,823878,838195,22.48326783,114.0564765
2-VCUFFOUXUV,823920,838661,22.4874763,114.056881
2-VCUFFOUXVV,823866,838147,22.48283429,114.0563602
2-VCUFFRUXCV,823842,838536,22.48634693,114.056124
2-VCUFFRUXDV,823955,838633,22.4872237,114.0572213
2-VCUFFRUXFV,823903,838563,22.4865912,114.0567165
2-VCUFFRUXJV,823796,838588,22.48681618,114.0556766
2-VCUFFRUXOV,823905,838615,22.48706079,114.0567356
2-VCUFFRUXQV,823848,838732,22.48811693,114.0561807
2-VCUFFRUXSV,823932,838709,22.48790984,114.0569972
2-VCUFFRUXUV,823822,838636,22.48724983,114.0559288
2-VCUFFRUXVV,823820,838684,22.48768327,114.055909
2-VCUFFUUXRV,823859,838099,22.48240078,114.0562926
2-VCVCFROJRV,819288,832612,22.43281163,114.0119336
2-VCVJUCFHOS,822511,838149,22.48284197,114.0431933
2-VCVJUCFHQS,822439,838193,22.48323872,114.0424933
2-VCVJUCFHRS,822546,838126,22.48263455,114.0435336
2-VCVJUCFHUS,822476,838172,22.48304938,114.042853
2-VCVJUDFHCS,822663,837715,22.478924,114.044674
2-VCVJUDFHDS,822966,837495,22.4769397,114.0476201
2-VCVJUDFHFS,822723,837714,22.47891544,114.0452571
2-VCVJUDFHJS,822981,837441,22.47645217,114.0477663
2-VCVJUDFHOS,823230,837612,22.47799829,114.0501844
2-VCVJUDFHQS,823047,837405,22.47612759,114.0484079
2-VCVJUDFHRS,823223,837489,22.4768875,114.0501174
2-VCVJUDFHSS,823093,837415,22.47621825,114.0488548
2-VCVJUDFHUS,823187,837590,22.47779929,114.0497668
2-VCVJUDFHVS,822928,837527,22.47722837,114.0472506
2-VCVJUFFHCS,822584,838101,22.4824091,114.0439031
2-VCVJUFFHDS,822742,837992,22.48142604,114.0454393
2-VCVJUFFHFS,822634,838031,22.48177737,114.0443895
2-VCVJUFFHJS,822734,838033,22.48179623,114.0453612
2-VCVJUFFHOS,823012,837761,22.47934214,114.0480649
2-VCVJUFFHQS,822793,837831,22.47997255,114.0459363
2-VCVJUFFHRS,822969,837755,22.47928762,114.0476471
2-VCVJUFFHSS,822771,837894,22.48054129,114.0457219
2-VCVJUFFHUS,823070,837774,22.47945998,114.0486284
2-VCVJUFFHVS,822758,837945,22.48100174,114.0455952
2-VCVJUJFHCS,822925,837758,22.47931437,114.0472195
2-VCVJUJFHDS,822382,837835,22.48000538,114.0419425
2-VCVJUJFHFS,822874,837780,22.47951264,114.0467238
2-VCVJUJFHJS,822394,837926,22.48082725,114.0420583
2-VCVJUJFHOS,822575,837722,22.47898651,114.0438189
2-VCVJUJFHQS,822487,837779,22.47950053,114.0429633
2-VCVJUJFHRS,822614,837709,22.47886942,114.0441979
2-VCVJUJFHSS,822453,837797,22.4796628,114.0426327
2-VCVJUJFHUS,822531,837725,22.47901324,114.0433913
2-VCVJUJFHVS,822415,837811,22.47978892,114.0422634
2-VCVJUOFHCS,823141,837415,22.47621862,114.0493212
2-VCVJUOFHDS,822444,837807,22.47975303,114.0425452
2-VCVJUOFHFS,822746,837712,22.47889756,114.0454806
2-VCVJUOFHJS,822680,838066,22.4820938,114.0448362
2-VCVJUOFHOS,823126,837929,22.48086013,114.0491712
2-VCVJUOFHQS,823125,837032,22.47275985,114.0491689
2-VCVJUOFHRS,822768,838244,22.48370191,114.0456898
2-VCVJUOFHSS,822665,838221,22.48349339,114.0446891
2-VCVJUOFHUS,823162,837938,22.48094168,114.049521
2-VCVJUOFHVS,822806,837126,22.47360623,114.0460686
2-VCVJUQFHCS,822868,837167,22.47397696,114.0466706
2-VCVJUQFHDS,822490,837236,22.47459705,114.0429971
2-VCVJUQFHFS,822827,837190,22.47418434,114.0462721
2-VCVJUQFHJS,823004,837198,22.47425796,114.0479919
2-VCVJUQFHOS,822641,837128,22.47362298,114.0444653
2-VCVJUQFHQS,822573,837163,22.4739385,114.0438043
2-VCVJUQFHRS,822678,837111,22.47346976,114.044825
2-VCVJUQFHSS,822545,837183,22.47411888,114.043532
2-VCVJUQFHUS,822607,837143,22.47375816,114.0441348
2-VCVJUQFHVS,822513,837206,22.47432632,114.0432209
2-VCVJURFHCS,822744,838283,22.4840539,114.0454563
2-VCVJURFHDS,822686,838400,22.48511,114.0448917
2-VCVJURFHFS,822726,838323,22.48441497,114.045281
2-VCVJURFHJS,822708,838363,22.48477605,114.0451058
2-VCVJURFHOS,823186,837962,22.48115859,114.049754
2-VCVJURFHQS,823268,837718,22.4789558,114.0505528
2-VCVJURFHSS,822645,838471,22.48575083,114.0444926
2-VCVJURFHUS,823323,837844,22.48009405,114.0510862
2-VCVJURFHVS,822665,838437,22.48544395,114.0446873
2-VCVJUSFHCS,822629,837267,22.47487811,114.0443475
2-VCVJUSFHDS,822690,837365,22.47576357,114.0449394
2-VCVJUSFHFS,822651,837296,22.47514017,114.044561
2-VCVJUSFHJS,822670,837330,22.47544735,114.0447453
2-VCVJUSFHOS,822956,837129,22.47363449,114.047526
2-VCVJUSFHQS,823033,837088,22.47326484,114.0482746
2-VCVJUSFHRS,822910,837147,22.47379668,114.0470789
2-VCVJUSFHSS,823068,837067,22.47307548,114.0486148
2-VCVJUSFHUS,822997,837110,22.47346323,114.0479246
2-VCVJUSFHVS,823101,837041,22.47284094,114.0489357
2-VCVJUUFHCS,823072,838034,22.4818079,114.0486456
2-VCVJUUFHDS,822629,838530,22.48628349,114.0443366
2-VCVJUUFHFS,822586,837131,22.47364963,114.0439309
2-VCVJUUFHJS,822785,837206,22.47432849,114.0458638
2-VCVJUUFHOS,822916,837550,22.47743598,114.0471338
2-VCVJUUFHQS,823373,837924,22.48081686,114.0515714
2-VCVJUUFHRS,822858,837755,22.47928675,114.0465685
2-VCVJUUFHSS,822986,838188,22.48319791,114.0478087
2-VCVJUUFHUS,823051,838059,22.4820335,114.0484414
2-VCVJUUFHVS,822907,838059,22.48203238,114.0470421
2-VCVJUVFHCS,823241,837439,22.47643611,114.0502927
2-VCVJUVFHDS,823081,837237,22.47461075,114.0487397
2-VCVJUVFHFS,823271,837473,22.47674338,114.050584
2-VCVJUVFHJS,823249,837429,22.47634587,114.0503706
2-VCVJUVFHOS,822483,837494,22.47692684,114.0429269
2-VCVJUVFHQS,822469,837356,22.47568053,114.042792
2-VCVJUVFHRS,822512,837518,22.4771438,114.0432085
2-VCVJUVFHSS,823154,837620,22.47806995,114.0494459
2-VCVJUVFHUS,822454,837479,22.47679115,114.0426452
2-VCVJUVFHVS,823080,837202,22.47429467,114.0487303
2-VDCRQRJXRO,815656,827774,22.3890825,113.9767157
2-VDCUQRUORU,816166,827322,22.38500678,113.9816739
2-VDDRURFXRO,816041,827423,22.38591738,113.9804588
2-VDFJURQYRO,815470,828537,22.39597049,113.9748996
2-VDFOURFXRO,815835,827967,22.39082752,113.9784515
2-VDFUQRUXRU,814976,829805,22.40741503,113.9700853
2-VDFUURFYRO,815530,828286,22.39370457,113.9754855
2-VDJOURFHRO,815431,829100,22.40105416,113.9745135
2-VDJUQRURRU,816005,829301,22.40287616,113.9800854
2-VDJUQRUSRU,816162,829473,22.40443124,113.9816079
2-VDJUQRUVRU,816138,829530,22.4049457,113.9813741
2-VDOOQRJVRO,815064,829053,22.40062523,113.97095
2-VDORQRVYRU,815749,830319,22.4120661,113.9775861
2-VDORURUHRU,816152,827592,22.38744484,113.9815346
2-VDRCQRQHRU,814729,829930,22.40854075,113.9676848
2-VDRCQRQORU,814827,829891,22.40818979,113.9686371
2-VDROURUYRU,816039,828052,22.39159752,113.9804314
2-VDRRFRFXRU,817488,832307,22.43003855,113.9944524
2-VDRRURFYRO,815502,829351,22.40332166,113.9751997
2-VDRVFRORRO,815383,827257,22.38441045,113.9740715
2-VDUCQRQJRU,814819,829806,22.4074221,113.9685605
2-VDUOQRJVRO,815184,829062,22.40070798,113.9721152
2-VDUOURJXRO,815638,827232,22.38418777,113.9765479
2-VDVRURFARO,815977,827381,22.38553735,113.9798379
2-VFRSFROXRQ,831963,839098,22.4914618,114.1350387
2-VFRVFRFXRD,,,Invalid Input,
2-VFVDURJXRO,832753,839799,22.49779392,114.1427144
2-VJORURFHRQ,831679,840208,22.5014848,114.1322756
2-VJOVQRSERQ,832619,838418,22.48532265,114.1414153
2-VJROQRFVRQ,832449,838574,22.48673103,114.1397629
2-VJRRFRUORQ,833014,840191,22.50133435,114.14525
2-VJRRURFRRQ,831332,840942,22.50811213,114.128901
2-VJRRURFSRQ,831615,840140,22.50087056,114.1316539
2-VJRVQRFHRQ,832627,840033,22.49990677,114.1414893
2-VJUOQRSRRQ,831408,840353,22.50279346,114.1296415
2-VJURURFRRQ,831435,840147,22.50093327,114.1299045
2-VJVOURFRRQ,831204,840052,22.50007472,114.1276598
2-VOOFFRFADR,818746,835553,22.45936461,114.0066363
2-VOOFFRFAOR,818088,834764,22.45223275,114.0002525
2-VOOFFRFAQR,818011,835422,22.45817394,113.9994968
2-VOOFFRFASR,818433,835642,22.46016508,114.0035943
2-VOOFFRFAUR,818296,834879,22.45327345,114.0022719
2-VOOFFRFAVR,818641,835781,22.46142246,114.0056137
2-WABPBPPXPS,812909,810887,22.23654873,113.9502866
2-WAPEBPPXPS,813105,810916,22.23681326,113.9521874
2-WAPPBPSXPS,817001,808479,22.21485338,113.9900085
2-WAPPBSPXDS,812618,810859,22.23629192,113.9474642
2-WAPPWPPHPS,814051,810814,22.23590455,113.9613652
2-WBPPPPAYPP,812161,816457,22.28683881,113.9429473
2-WBPPWPPEAP,812786,816998,22.29173296,113.9490041
2-WBPPWPPEEP,812906,817065,22.29233964,113.9501676
2-WBPPWPPEGP,812702,817143,22.29304125,113.9481869
2-WBPPWPPEKP,812670,816961,22.29139725,113.947879
2-WBPPWPPESP,813044,817203,22.29358772,113.9515048
2-WBPPWPPHAP,812344,816947,22.29126633,113.9447157
2-WBPPWPPHEP,812408,817050,22.29219736,113.9453352
2-WBPPWPPHKP,812458,816991,22.29166525,113.9458213
2-WBPPWPPHSP,812481,816928,22.29109664,113.9460454
2-WBPPWPPJPP,812096,817047,22.29216592,113.9423076
2-WBPPWPPREP,812945,817510,22.29635876,113.9505396
2-WBPPWPPRSP,812874,817438,22.2957076,113.9498517
2-WBPPWPPYPP,813005,817423,22.29557392,113.9511231
2-WBSPPPAYEP,811797,816646,22.28854045,113.9394123
2-WBSPPPAYSP,811914,816563,22.28779257,113.9405489
2-WDPPWAPEKS,819209,817684,22.29800346,114.0113256
2-WDPPWAPEPS,819534,818693,22.3071185,114.014469
2-WDPPWEPEPS,819414,818751,22.30764111,114.0133038
2-WDPPWPPEAB,824354,823740,22.35273583,114.06121
2-WDPPWPPEBB,824520,823928,22.35443472,114.0628202
2-WDPPWPPEEB,824365,823660,22.35201347,114.0613174
2-WDPPWPPEKB,824313,823852,22.35374697,114.0608112
2-WDPPWPPESB,824276,823514,22.35069439,114.0604545
2-WDPPWPPEWS,819790,817121,22.2929249,114.0169697
2-WDPPWPPJES,819207,818573,22.30603163,114.0112968
2-WDPPWPPJSS,819353,818482,22.30521128,114.0127146
2-WDPPWSPEPS,819036,818709,22.30725808,114.0096357
2-WGEYPPDYPE,817900,814118,22.26578692,113.9986633
2-WGKYPPDAPE,818163,813896,22.2637849,114.0012175
2-WGKYPPDJPE,818125,813885,22.26368517,114.0008489
2-WGKYPPDRPE,818208,813947,22.26424594,114.0016535
2-WGPYPPDSPE,818228,813824,22.26313538,114.0018489
2-WGPYPPDVPE,818219,813854,22.26340621,114.0017613
2-WKDBWPDXPK,804020,812712,22.2528865,113.8640254
2-XIDIIHTXHD,846620,820059,22.3195044,114.2773506
2-XIDNZHTEHD,845589,819512,22.31457056,114.2673406
2-XIDXIHTRHD,846460,820236,22.32110377,114.2757988
2-XIHHTHTXHT,843043,822024,22.33726729,114.2426407
2-XIHIIHTXHD,846401,820087,22.31975856,114.2752252
2-XIHLIHZEHD,844265,820457,22.32311113,114.254495
2-XIHMIHZJHD,844632,819204,22.31179406,114.2580507
2-XIHNIHTSHD,846441,820123,22.32008342,114.2756136
2-XIHNIHTXHD,846459,820074,22.31964082,114.275788
2-XIHXZHDXHN,842928,821651,22.33389934,114.2415228
2-XIHZIHTHHD,846307,820205,22.32082472,114.2743135
2-XILDIHTAHD,846308,820090,22.3197862,114.2743225
2-XILDIHTHHD,846252,820091,22.31979555,114.273779
2-XILDIHTRHD,846289,820161,22.32042748,114.2741386
2-XILDIHTXHD,846215,820060,22.31951582,114.2734197
2-XILMIHTJHD,846111,820156,22.32038335,114.2724109
2-XILMIHTJID,846200,820174,22.32054539,114.2732748
